C	Unnamed: 0	Unnamed: 0.1	accuracy	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.archive_file	model.input_embedder.token_embedders.elmo.bos_eos_tokens	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.remove_bos_eos	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	penalty	random_state	solver	test_data_path	tol	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size
	3			23.0	0.8859999999999999	0.3485529755678358	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		32.0	False	64.0	basic	0.4			50.0			[1, 2, 3, 4, 5]	278.0		251.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.256	9949.0	1049.0	1469.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	6.063490540224722e-06	adam	10.0	+accuracy	0.8858337898590423	3456.256	1036.0	32.0	9949.0	1049.0	971.0	11881.0					0.33950617524256754	0.0	0.8856	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3484220769775065	
	4			11.0	0.8962	0.3224060742915431	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		20.0	False	64.0	basic	0.0			50.0			[1, 2, 3]	475.0		107.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3455.748	9949.0	1547.0	1177.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.2285392030434806e-05	adam	10.0	+accuracy	0.8971208445290829	3455.736	569.0	20.0	9949.0	1547.0	1177.0	11881.0					0.3011992496703158	0.0	0.8958	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.319769097468521	
	5			0.0	0.8116	223.4084941043129	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		9.0	False	64.0	basic	0.1			50.0			[1, 2, 3, 4]	342.0		372.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3455.8	9949.0	1345.0	1057.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.04403019096597659	adam	10.0	+accuracy	0.5324046296054749	3455.792	289.0	9.0	9949.0	1345.0	1057.0	11881.0					401.01108719198714	0.0	0.4268	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	6578.272381200066	
	6			8.0	0.8922	0.3354646178740489	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		17.0	False	64.0	basic	0.1			50.0			[1, 2, 3, 4]	395.0		386.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3458.724	9949.0	1023.0	1757.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	8.060510727225447e-06	adam	10.0	+accuracy	0.8937990765137088	3458.724	526.0	17.0	9949.0	1023.0	1757.0	11881.0					0.31220605307708005	0.0	0.8912	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3280453968651687	
	7			0.0	0.7366	1124.6228900378264	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		9.0	False	64.0	basic	0.1			50.0			[1, 2, 3, 4]	195.0		257.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3436.236	9949.0	10066.0	11302.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.06879971247588415	adam	10.0	+accuracy	0.4336385533787249	3436.236	501.00000000000006	9.0	9949.0	10066.0	11302.0	11881.0					1269.6371448640366	0.0	0.4038	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	21085.71363113953	
	8			6.0	0.858	10.409227476844304	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		15.0	False	64.0	basic	0.0			50.0			[1, 2, 3, 4]	500.0		234.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3458.08	9949.0	9744.0	10646.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.014526229999041174	adam	10.0	+accuracy	0.9713736641188184	3458.08	810.0	15.0	9949.0	9284.0	10646.0	11881.0					0.07902893510377101	0.0	0.8488	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	11.709214872197261	
	9			11.0	0.9129999999999999	0.26371282556011705	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		20.0	False	64.0	basic	0.1			50.0			[1, 2, 3]	124.0		358.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3447.9359999999997	9949.0	9288.0	10646.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	9.453826986575833e-05	adam	10.0	+accuracy	0.9494778215462744	3447.9359999999997	885.0	20.0	9949.0	9288.0	9666.0	11881.0					0.15104763813495106	0.0	0.912	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2653981799000426	
	10			17.0	0.8748	0.4004486548372462	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		26.0	False	64.0	basic	0.0			50.0			[1, 2, 3, 4]	339.0		65.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.44	9949.0	1589.0	1401.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.289473330539024e-06	adam	10.0	+accuracy	0.8680423308028765	3456.44	773.0	26.0	9949.0	1589.0	10.0	11881.0					0.3976412536239518	0.0	0.8746	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3991015821318083	
	11			2.0	0.843	3728.9371708737135	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		11.0	False	64.0	basic	0.1			50.0			[1, 2, 3, 4]	453.0		153.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3453.528	9949.0	9744.0	10646.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0954402622378306	adam	10.0	+accuracy	0.6343272550196088	3453.528	567.0	11.0	9949.0	9744.0	9562.0	11881.0					967.0674137192664	0.0	0.6082	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	36492.76849493649	
	12			21.0	0.8704	0.4019789835320243	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		30.0	False	64.0	basic	0.1			50.0			[1, 2, 3, 4, 5]	320.0		411.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3457.44	9949.0	1595.0	1469.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.3617353583595504e-06	adam	10.0	+accuracy	0.8673205853963948	3457.44	985.0	30.0	9949.0	1049.0	1469.0	11881.0					0.3978693852357621	0.0	0.8702	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4013495980938779	
	13			13.0	0.903	0.2899268435526497	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		22.0	False	64.0	basic	0.4			50.0			[1, 2, 3]	409.0		93.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3455.46	9949.0	1547.0	1785.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.572720489893288e-05	adam	10.0	+accuracy	0.909164427516761	3455.46	612.0	22.0	9949.0	1547.0	1177.0	11881.0					0.2666117811889601	0.0	0.9028	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.28798226965001866	
	14			18.0	0.9	0.2979858843020246	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		27.0	False	64.0	basic	0.1			50.0			[1, 2, 3]	173.0		508.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3447.5	9949.0	9728.0	10166.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.3274477070061083e-05	adam	10.0	+accuracy	0.90679918955817	3447.5	1245.0	27.0	9949.0	9728.0	10166.0	11881.0					0.26865791813840983	0.0	0.8998	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2976366499368149	
	15			17.0	0.8894	0.33550960674316066	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		26.0	False	64.0	basic	0.0			50.0			[1, 2, 3]	454.0		261.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.6240000000003	9949.0	1345.0	1057.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	7.4978523275026965e-06	adam	10.0	+accuracy	0.8912512282715502	3456.6240000000003	731.0	26.0	9949.0	1345.0	1057.0	11881.0					0.3192799810525372	0.0	0.8884	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3346253835325	
	16			0.0	0.7608	34.13077090058145	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		9.0	False	64.0	basic	0.0			50.0			[1, 2, 3, 4]	167.0		317.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3449.4159999999997	9949.0	9348.0	9666.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.04330466128530789	adam	10.0	+accuracy	0.4756737015104479	3449.4159999999997	515.0	9.0	9949.0	9348.0	9666.0	11881.0					116.27060417287802	0.0	0.5006	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	3809.039041617249	
	17			3.0	0.8694	2.288832027135016	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		12.0	False	64.0	basic	0.3			50.0			[1, 2, 3, 4, 5]	474.0		146.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3466.3	9949.0	1749.0	1785.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.009403630262389266	adam	10.0	+accuracy	0.9697649544778649	3466.296	422.0	12.0	9949.0	1749.0	1785.0	11881.0					0.0871392779252308	0.0	0.8612	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	4.169814502891106	
	18			1.0	0.9179999999999999	0.2423402999963941	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		10.0	False	64.0	basic	0.1			50.0			[1, 2, 3, 4]	123.0		365.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3447.052	9949.0	9744.0	9562.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.001099744598402748	adam	10.0	+accuracy	0.9956956147444759	3447.052	490.00000000000006	10.0	9949.0	9744.0	9562.0	11881.0					0.015088154854533834	0.0	0.9058	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.5020588798613488	
	19			3.0	0.9156	0.2537735403527188	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		12.0	False	64.0	basic	0.0			50.0			[1, 2, 3]	465.0		339.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.76	9949.0	1589.0	1401.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00022963816140193663	adam	10.0	+accuracy	0.9971999756519622	3456.76	362.0	12.0	9949.0	1589.0	1401.0	11881.0					0.009906930581531262	0.0	0.9079999999999999	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4782721183345288	
	20			21.0	0.9136	0.25065253146841554	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		30.0	False	64.0	basic	0.0			50.0			[1, 2, 3, 4, 5]	308.0		92.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.86	9949.0	1023.0	1757.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	5.932087062105361e-05	adam	10.0	+accuracy	0.9584344211688798	3456.86	980.0	30.0	9949.0	1023.0	1057.0	11881.0					0.13099806200304526	0.0	0.9129999999999999	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2512633603396295	
	21			0.0	0.7392	1628.6970686127868	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		9.0	False	64.0	basic	0.3			50.0			[1, 2, 3]	426.0		479.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3464.58	9949.0	9794.0	12170.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.06550939520392175	adam	10.0	+accuracy	0.48966512752284796	3464.58	400.0	9.0	9949.0	9794.0	11968.0	11881.0					3386.9153962955247	0.0	0.5098	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	152530.3171346399	
	22			0.0	0.7888	935.9179471172864	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		9.0	False	64.0	basic	0.2			50.0			[1, 2, 3, 4, 5]	262.0		224.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3455.232	9949.0	1589.0	1159.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.06725224050167715	adam	10.0	+accuracy	0.4920825398481726	3455.232	319.0	9.0	9949.0	1589.0	1159.0	11881.0					1225.4680446181019	0.0	0.4732	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	46094.27238842204	
	23			5.0	0.9168	0.2591589584569388	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		14.0	False	64.0	basic	0.3			50.0			[1, 2, 3]	415.0		194.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3445.76	9949.0	9728.0	10490.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00011090370547185879	adam	10.0	+accuracy	0.9713649683910296	3445.76	673.0	14.0	9949.0	9728.0	10490.0	11881.0					0.09126652612075682	0.0	0.9108	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.26785128917309303	
	24			1.0	0.9052	0.3044089511791362	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		10.0	False	64.0	basic	0.0			50.0			[1, 2, 3, 4]	127.0		239.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.5759999999996	9949.0	825.0	1469.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.004453231755712792	adam	10.0	+accuracy	0.9914434038556856	3456.5759999999996	314.0	10.0	9949.0	825.0	1469.0	11881.0					0.03341240698887444	0.0	0.883	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	1.3138059279586696	
	25			25.0	0.9142	0.2586696496869944	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		34.0	False	64.0	basic	0.2			50.0			[1, 2, 3, 4, 5]	328.0		326.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3438.28	9949.0	10706.0	11302.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.251104895322064e-05	adam	10.0	+accuracy	0.9482604196558232	3438.28	1930.0	34.0	9949.0	10534.0	11302.0	11881.0					0.157312910423371	0.0	0.9138	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2586508486655694	
	26			2.0	0.8362	11.042843663994269	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		11.0	False	64.0	basic	0.3			50.0			[1, 2, 3, 4, 5]	467.0		137.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3463.136	9949.0	1749.0	1785.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.016852349833747067	adam	10.0	+accuracy	0.8897903460030088	3463.136	388.0	11.0	9949.0	1749.0	1785.0	11881.0					0.7109880839901032	0.0	0.8266	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	47.65529376343836	
	27			0.0	0.9004	0.29867054069344	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		9.0	False	64.0	basic	0.4			50.0			[1, 2, 3]	366.0		430.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.696	9949.0	1245.0	971.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00398280994229347	adam	10.0	+accuracy	0.969756258750076	3456.696	275.0	9.0	9949.0	1245.0	971.0	11881.0					0.1997263747100025	0.0	0.866	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	2.7587543627883813	
	28			9.0	0.8692	0.40112119366096544	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json		18.0	False	64.0	basic	0.3			50.0			[1, 2, 3]	179.0		155.0	cnn	seq2vec							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.972	9949.0	3088.0	971.0	11881.0										s3://suching-dev/final-datasets/ag-news/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	3.4584888888509453e-06	adam	10.0	+accuracy	0.8681118966251881	3456.972	536.0	18.0	9949.0	1447.0	971.0	11881.0					0.3920714233358768	0.0	0.8686	s3://suching-dev/final-datasets/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3936110806616047	
