Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.granularity	dataset_reader.lazy	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.do_layer_norm	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.options_file	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.elmo.weight_file	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	test_accuracy	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.granularity	validation_dataset_reader.lazy	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size	dataset_reader.sample
11	4	0.8818807339449541	0.5884159100907189	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	13	True	64	basic	0.0	['meanpool maxpool final_state']	True	283	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2964.768	3663	4401	3323	3715	0.886326194398682	/home/suching/reproducibility/data/sst/test.txt	0.4934736536494617	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.003758879710398575	adam	10	+accuracy	1.0	2964.764	441.0	13	3663	4401	3185	3715	3.9536625556989546e-05	0	0.8784403669724771	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.9648382493427822	10000	6919
12	4	0.838302752293578	0.4703692474535534	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	13	True	64	basic	0.1	['final_state maxpool meanpool']	True	499	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2985.536	3615	2829	5451	3811	0.8456891817682592	/home/suching/reproducibility/data/sst/test.txt	0.4344591477821613	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.020848521035423145	adam	10	+accuracy	0.9921965317919076	2985.484000000001	480.00000000000006	13	3615	2829	4593	3599	0.03236893372217176	0	0.8371559633027523	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.739686403955732	10000	6919
13	0	0.4908256880733945	0.6926046354430062	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	9	True	64	basic	0.2	['maxpool final_state']	True	93	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2928.252	5209	2809	4589	4163	0.5008237232289949	/home/suching/reproducibility/data/sst/test.txt	0.6927604099799847	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.0800463018526786e-06	adam	10	+accuracy	0.4898843930635838	2928.232	306.0	9	4217	2809	4589	4163	0.6916597693338307	0	0.4908256880733945	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6889278250081199	10000	6919
14	12	0.7752293577981652	0.5279907818351474	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	21	True	64	basic	0.4	['maxpool']	True	260	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2943.34	5209	2809	5227	4165	0.7940691927512356	/home/suching/reproducibility/data/sst/test.txt	0.5302294410508255	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	9.817031218515421e-06	adam	10	+accuracy	0.7777456647398844	2943.34	676.0	21	4217	2809	4571	4165	0.5259838804192499	0	0.7729357798165137	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.5170366082872663	10000	6919
15	1	0.5091743119266054	1.5587407882724489	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	10	True	64	basic	0.3	['final_state']	True	507	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3035.5640000000008	4987	4243	5527	3219	0.499176276771005	/home/suching/reproducibility/data/sst/test.txt	1.5702390665638035	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.029707191122031868	adam	10	+accuracy	0.4971098265895954	3035.492	391.0	10	4987	4243	4813	3173	0.7128960358987161	0	0.4908256880733945	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6996699827057975	10000	6919
16	1	0.8715596330275229	0.3164629851068769	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	10	True	64	basic	0.3	['attention meanpool']	True	449	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3008.088	5625	4243	5527	3219	0.8747940691927513	/home/suching/reproducibility/data/sst/test.txt	0.2952702024887348	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.005370527357802248	adam	10	+accuracy	1.0	3008.06	385.0	10	5625	4243	4813	3173	0.00016751518866064353	0	0.8612385321100917	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.9880600316183908	10000	6919
17	31	0.6502293577981652	0.6579713863985879	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	40	True	64	basic	0.0	['final_state maxpool']	True	239	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2940.52	2585	4795	4263	4881	0.6787479406919276	/home/suching/reproducibility/data/sst/test.txt	0.6572018820663978	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.901954503608688e-06	adam	10	+accuracy	0.6767341040462428	2940.52	1250.0	40	2585	3227	4171	3385	0.655153991432365	0	0.6490825688073395	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6575392527239663	10000	6919
18	1	0.8807339449541285	0.2872448478426252	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	10	True	64	basic	0.3	['maxpool final_state meanpool']	True	204	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2955.644	3663	4401	3185	4353	0.8824821526633718	/home/suching/reproducibility/data/sst/test.txt	0.2704343646764755	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.007597466913268075	adam	10	+accuracy	0.9998554913294798	2955.628	353.0	10	3663	2235	3185	4353	0.00027176531014639304	0	0.8543577981651376	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	1.0699132766042436	10000	6919
19	6	0.8784403669724771	0.7415908681494849	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	15	True	64	basic	0.3	['meanpool final_state']	True	204	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2945.752	3615	3467	4593	3599	0.8934651290499726	/home/suching/reproducibility/data/sst/test.txt	0.5817355177011984	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0021314908503764526	adam	10	+accuracy	1.0	2945.752	502.00000000000006	15	3615	3089	4593	3599	5.826111370270406e-05	0	0.8738532110091743	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.9686144611665178	10000	6919
20	10	0.8555045871559633	0.3681295301233019	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	19	True	64	basic	0.3	['maxpool']	True	340	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2962.108	5625	4881	5451	3173	0.8572213069741899	/home/suching/reproducibility/data/sst/test.txt	0.3429560245111071	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.2339452458954628e-05	adam	10	+accuracy	0.875	2962.108	659.0	19	2723	2829	4593	3173	0.31208977902974555	0	0.8543577981651376	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.3666244149208069	10000	6919
21	1	0.8887614678899083	0.32272953007902416	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	10	True	64	basic	0.4	['attention meanpool']	True	174	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2947.028	4253	3089	4593	4237	0.886326194398682	/home/suching/reproducibility/data/sst/test.txt	0.2843102823043692	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.001415822941844891	adam	10	+accuracy	0.9984104046242774	2946.988	353.0	10	3615	3089	4593	4237	0.004981569971444957	0	0.8795871559633027	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.7667448690959385	10000	6919
22	0	0.5091743119266054	0.7161746365683419	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	9	True	64	basic	0.0	['final_state attention maxpool']	True	345	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2948.036	2585	4157	3625	4243	0.499176276771005	/home/suching/reproducibility/data/sst/test.txt	0.7177210594045704	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.06320443111771493	adam	10	+accuracy	0.4966763005780347	2948.028	318.0	9	2585	4157	3625	4243	0.8740598061762819	0	0.5091743119266054	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.9817655597414288	10000	6919
23	38	0.6135321100917431	0.6732912063598633	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	47	True	64	basic	0.0	['meanpool']	True	179	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2945.832000000001	2705	4551	4979	5421	0.6035145524437122	/home/suching/reproducibility/data/sst/test.txt	0.6748625779974049	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.2604925908096966e-06	adam	10	+accuracy	0.6065028901734104	2945.832000000001	1451.0	47	2705	3763	2685	4837	0.6728115016167316	0	0.6135321100917431	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6728944991316114	10000	6919
24	2	0.8727064220183486	0.4222835366215025	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	11	True	64	basic	0.3	['maxpool final_state attention meanpool']	True	175	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2929.6	2585	4157	4263	4243	0.8654585392641406	/home/suching/reproducibility/data/sst/test.txt	0.3372360620776127	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.009438366926666409	adam	10	+accuracy	0.9929190751445088	2929.5840000000007	358.0	11	2585	4157	3625	4243	0.021495619511077986	0	0.8371559633027523	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	1.0297675217900957	10000	6919
25	31	0.716743119266055	0.6147146054676601	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	40	True	64	basic	0.0	['attention maxpool meanpool']	True	379	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2985.28	4781	3913	4765	4783	0.7287204832509611	/home/suching/reproducibility/data/sst/test.txt	0.6177321425799666	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.8016689507352048e-06	adam	10	+accuracy	0.7195086705202313	2985.28	1414.0	40	2705	3913	4341	4783	0.6182434635424833	0	0.7155963302752294	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6130383823599134	10000	6919
26	2	0.8864678899082569	0.31588072329759603	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	11	True	64	basic	0.2	['maxpool']	True	342	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2974.18	2837	3007	2759	4783	0.8841295991213619	/home/suching/reproducibility/data/sst/test.txt	0.29287230300492256	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0006686138816659723	adam	10	+accuracy	1.0	2974.12	385.0	11	2705	3007	2759	4783	0.0003176512359000674	0	0.8738532110091743	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.7813673104558673	10000	6919
27	7	0.8589449541284404	0.3752908845032965	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	16	True	64	basic	0.2	['attention']	True	202	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2931.136	4143	3727	5231	3845	0.8511806699615596	/home/suching/reproducibility/data/sst/test.txt	0.3454184909832889	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	7.274504216877823e-05	adam	10	+accuracy	0.9562138728323699	2931.136	508.00000000000006	16	4143	3007	4127	3845	0.13378637041383928	0	0.8497706422018348	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.4247876341853823	10000	6919
28	19	0.8348623853211009	0.4222767193402563	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	28	True	64	basic	0.2	['maxpool meanpool attention final_state']	True	502	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3037.544000000001	4217	3447	5227	4803	0.8369028006589786	/home/suching/reproducibility/data/sst/test.txt	0.3935422938445519	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.058896716686910586	adam	10	+accuracy	0.9521676300578036	3037.544000000001	1053.0	28	4217	2749	4889	2581	0.18752810229128647	0	0.8291284403669725	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.4879988623516901	10000	6919
29	13	0.8222477064220184	0.3976310619286129	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	22	True	64	basic	0.0	['attention final_state']	True	78	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2925.04	4571	3227	4809	3393	0.8429434376716091	/home/suching/reproducibility/data/sst/test.txt	0.3654149662831734	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	2.248653231145941e-05	adam	10	+accuracy	0.8559248554913295	2925.04	725.0	22	4571	3227	4189	3393	0.35778602916713154	0	0.8222477064220184	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.3968845989022936	10000	6919
30	19	0.8279816513761468	0.40726076705115183	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	28	True	64	basic	0.4	['final_state']	True	234	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2961.216	4253	3727	4593	4237	0.8412959912136189	/home/suching/reproducibility/data/sst/test.txt	0.3824048946643698	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	6.884425404822477e-06	adam	10	+accuracy	0.8390173410404624	2961.216	920.0	28	4253	3089	4593	4237	0.3884839423752706	0	0.8279816513761468	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.4067711383104324	10000	6919
31	2	0.8692660550458715	0.3945451549121312	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	11	True	64	basic	0.2	['final_state meanpool']	True	140	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2939.816	3223	4773	4171	3393	0.8731466227347611	/home/suching/reproducibility/data/sst/test.txt	0.32432296075697603	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.009238223168961423	adam	10	+accuracy	1.0	2939.816	381.0	11	3223	3227	4171	3393	6.872682123009218e-05	0	0.8532110091743119	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	1.3834027818271093	10000	6919
32	9	0.8600917431192661	0.4207488085542406	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	18	True	64	basic	0.2	['attention final_state meanpool']	True	403	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2960.228	2705	3913	4341	5421	0.8583196046128501	/home/suching/reproducibility/data/sst/test.txt	0.3702336444423117	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	4.817296464372704e-05	adam	10	+accuracy	0.9643063583815028	2960.228	573.0	18	2705	3913	4341	5421	0.11435624499113188	0	0.8486238532110092	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.4925089989389692	10000	6919
33	4	0.8635321100917431	0.3480042432035719	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	13	True	64	basic	0.2	['final_state attention meanpool maxpool']	True	338	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2961.556	4253	3727	5231	3207	0.8588687534321802	/home/suching/reproducibility/data/sst/test.txt	0.3292879806510333	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	5.3876853380292874e-05	adam	10	+accuracy	0.9852601156069364	2961.556	467.00000000000006	13	4143	3007	4127	3207	0.05800943790909348	0	0.8497706422018348	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.7264710515737534	10000	6919
