C	Unnamed: 0	accuracy	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	penalty	random_state	solver	test_data_path	tol	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
	29.0		21.0	0.6218	0.6909128744390947	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	30.0	False	64.0	basic	0.0	['final_state meanpool maxpool attention']	True	91.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3833.508	7331.0	7729.0	4945.0	4679.0	5013.0	5441.0	2729.0	7159.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.7354796889941555e-06	adam	10.0	+accuracy	0.61985	3833.508	2967.0	30.0	6841.0	7161.0	4945.0	4679.0	4027.0	5441.0	2729.0	6241.0	0.6907362576109913	0.0	0.6212	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6908840431442743
	30.0		49.0	0.5416	0.6910876858083508	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	49.0	False	64.0	basic	0.3	['maxpool']	True	151.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3836.86	7331.0	8007.0	7853.0	5627.0	7563.0	5913.0	6979.0	4713.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.756746108571439e-06	adam	10.0	+accuracy	0.5438	3836.86	5220.0	49.0	7331.0	6643.0	3137.0	5627.0	7185.0	5913.0	6979.0	4713.0	0.6912097858544737	0.0	0.5416	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6910876858083508
	31.0		27.0	0.7809999999999999	0.4656493235615236	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	36.0	False	64.0	basic	0.2	['final_state']	True	491.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3828.956	7331.0	8007.0	7853.0	5627.0	7057.0	4259.0	4791.0	7653.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.1790515063901485e-05	adam	10.0	+accuracy	0.7866	3828.956	5737.0	36.0	7331.0	8007.0	7853.0	5627.0	6897.0	4259.0	4791.0	4525.0	0.4544214442515145	0.0	0.7806	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.465586086994485
	32.0		0.0	0.9016	0.2589079390598249	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	9.0	False	64.0	basic	0.1	['attention']	True	399.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3835.136	7489.0	8049.0	5889.0	5627.0	7647.0	5655.0	8005.0	7833.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.003417685753323473	adam	10.0	+accuracy	1.0	3835.136	2024.0	9.0	7057.0	10.0	5325.0	5627.0	7647.0	5655.0	8005.0	6255.0	2.101062538143925e-05	0.0	0.8658	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9648528257502784
	33.0		9.0	0.8959999999999999	0.26569855915783325	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	18.0	False	64.0	basic	0.2	['attention meanpool final_state maxpool']	True	446.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3883.632	6411.0	8007.0	6599.0	5627.0	7647.0	7559.0	3761.0	7653.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00020687375249940325	adam	10.0	+accuracy	0.96035	3883.632	6095.0	18.0	5477.0	8007.0	6599.0	5627.0	7057.0	4259.0	2315.0	7653.0	0.11601267651485178	0.0	0.894	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2889017648523367
	34.0		12.0	0.7486	0.6088061941952645	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	21.0	False	64.0	basic	0.1	['meanpool maxpool final_state']	True	323.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3844.016	7331.0	8007.0	7853.0	5627.0	6897.0	4493.0	7087.0	5267.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.004684868133124625	adam	10.0	+accuracy	0.92765	3844.016	5014.0	21.0	7331.0	8007.0	7853.0	5627.0	6897.0	4493.0	6979.0	3501.0	0.19047277790907846	0.0	0.7458	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7124886569343035
	35.0		17.0	0.8826	0.2789354323869265	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	26.0	False	64.0	basic	0.1	['maxpool']	True	396.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3830.276	6497.0	8047.0	4647.0	7571.0	3003.0	4763.0	3283.0	6373.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00019643651411113921	adam	10.0	+accuracy	0.92985	3830.276	3461.0	26.0	6497.0	8047.0	4647.0	7571.0	3003.0	4763.0	2757.0	6373.0	0.18696016451706896	0.0	0.8822	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2774384165111977
	36.0		30.0	0.6268	0.6873728263227246	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	39.0	False	64.0	basic	0.4	['attention final_state maxpool']	True	350.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3828.964	7489.0	8049.0	5335.0	7247.0	7215.0	8015.0	6805.0	7199.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.5234116369585958e-06	adam	10.0	+accuracy	0.5713	3828.964	5089.0	39.0	7489.0	8049.0	5335.0	4255.0	7215.0	7361.0	4179.0	6185.0	0.6876625940441704	0.0	0.6268	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6873188629935061
	37.0		13.0	0.7862	0.45710115304476095	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	22.0	False	64.0	basic	0.4	['meanpool']	True	158.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3830.708	7059.0	7727.0	5325.0	5627.0	7647.0	6241.0	8005.0	7923.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	1.974518327783612e-05	adam	10.0	+accuracy	0.79885	3830.708	2388.0	22.0	5475.0	10.0	5325.0	5627.0	7647.0	6241.0	7005.0	7923.0	0.4418214037776374	0.0	0.7858	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4547143139039414
	38.0		29.0	0.6552	0.6380831372888782	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	38.0	False	64.0	basic	0.3	['maxpool attention final_state']	True	408.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3886.428	7489.0	8049.0	6599.0	5627.0	7647.0	7559.0	8005.0	7923.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	2.1697668508754363e-06	adam	10.0	+accuracy	0.6586	3886.368	10576.0	38.0	5477.0	8007.0	6599.0	5627.0	7057.0	4259.0	2315.0	7653.0	0.6332428184941935	0.0	0.6548	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6363145882570291
	39.0		2.0	0.8884	0.2705904166155224	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	11.0	False	64.0	basic	0.0	['final_state']	True	355.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3830.056	7331.0	6643.0	7853.0	5627.0	7563.0	5913.0	6979.0	4713.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0013092906240202336	adam	10.0	+accuracy	0.9997	3830.056	1451.0	11.0	7331.0	6643.0	10.0	5627.0	7563.0	5913.0	6979.0	4713.0	0.002101360339695177	0.0	0.8728	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7790326614734493
	40.0		44.0	0.698	0.5811690842803521	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	49.0	False	64.0	basic	0.2	['maxpool attention final_state']	True	250.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3863.184	7331.0	7729.0	6251.0	6077.0	7973.0	7275.0	7049.0	7159.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	3.9578487863024596e-06	adam	10.0	+accuracy	0.70045	3863.184	9051.0	49.0	6841.0	7161.0	4945.0	4679.0	5013.0	3451.0	2729.0	7159.0	0.5743182214875572	0.0	0.698	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5808447331567353
	41.0		4.0	0.868	0.3537095732326749	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	13.0	False	64.0	basic	0.4	['maxpool final_state attention']	True	329.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3845.312	7489.0	8049.0	5335.0	7247.0	7215.0	8015.0	6805.0	5381.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.012368547959748436	adam	10.0	+accuracy	0.9993	3845.312	3353.0	13.0	7489.0	8049.0	5335.0	4253.0	7215.0	7361.0	5807.0	5381.0	0.003879954255879306	0.0	0.8528	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8576792810536638
	42.0		1.0	0.8714	0.3126985623112208	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	10.0	False	64.0	basic	0.1	['meanpool final_state maxpool attention']	True	144.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3855.612	6497.0	6791.0	3949.0	7571.0	7321.0	4341.0	3283.0	6373.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.035610389104084976	adam	10.0	+accuracy	1.0	3855.612	1179.0	10.0	6497.0	6791.0	3949.0	7571.0	3003.0	4341.0	3283.0	6373.0	2.603610745443704e-05	0.0	0.8592	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9539831382564352
	43.0		0.0	0.9068	0.2365668403762805	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	9.0	False	64.0	basic	0.0	['maxpool attention final_state meanpool']	True	288.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3832.632	5475.0	7727.0	5325.0	5627.0	7647.0	6241.0	7005.0	7923.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.007152024161688824	adam	10.0	+accuracy	0.99885	3832.632	1556.0	9.0	5475.0	6709.0	5325.0	5627.0	7647.0	5915.0	7005.0	7923.0	0.003783871471798553	0.0	0.8628	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8641032206861279
	44.0		2.0	0.8968	0.2611901096150845	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	11.0	False	64.0	basic	0.4	['maxpool attention final_state meanpool']	True	367.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3871.924	7331.0	6647.0	4945.0	6077.0	7973.0	7187.0	7049.0	2943.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.0008487748554262978	adam	10.0	+accuracy	0.9997	3871.924	3156.0	11.0	7331.0	6647.0	4945.0	4679.0	7973.0	5165.0	3385.0	2605.0	0.002188777650733249	0.0	0.8774	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.783828012928178
	45.0		1.0	0.89	0.27369534328014034	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	10.0	False	64.0	basic	0.0	['final_state']	True	183.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3833.556	7331.0	6647.0	6251.0	6077.0	7973.0	3255.0	7367.0	2321.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.003683489161566429	adam	10.0	+accuracy	0.9999	3833.552	1223.0	10.0	7331.0	6647.0	4943.0	6077.0	7973.0	3255.0	7049.0	2321.0	0.0007174432265777558	0.0	0.8594	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.0122433815009986
	46.0		33.0	0.7972	0.434529841889309	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	42.0	False	64.0	basic	0.0	['attention meanpool']	True	243.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3827.544	6831.0	8047.0	5335.0	7571.0	5887.0	5709.0	2757.0	6373.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	3.165913200678658e-05	adam	10.0	+accuracy	0.8115	3827.544	4154.0	42.0	5641.0	8047.0	5335.0	7571.0	5887.0	5709.0	2757.0	4961.0	0.4154300646374401	0.0	0.7972	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4345037359980088
	47.0		23.0	0.8558	0.33783560217935826	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	32.0	False	64.0	basic	0.4	['maxpool meanpool']	True	326.0	50.0	1.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3827.516	5477.0	8007.0	5325.0	5627.0	7647.0	7627.0	3761.0	7923.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	7.898214474107505e-05	adam	10.0	+accuracy	0.87375	3827.516	3909.0000000000014	32.0	5477.0	8007.0	5325.0	5627.0	7057.0	4259.0	3761.0	7653.0	0.3038955911660728	0.0	0.8536	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.3371774103445343
	48.0		31.0	0.7594	0.4965926808646962	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	40.0	False	64.0	basic	0.3	['maxpool meanpool final_state attention']	True	445.0	50.0	3.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3888.36	7489.0	8049.0	5889.0	7247.0	7215.0	8015.0	8005.0	8083.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	4.741768106199705e-06	adam	10.0	+accuracy	0.76285	3888.36	13122.0	40.0	7489.0	8049.0	5887.0	4947.0	4519.0	4833.0	8005.0	7213.0	0.4950055082956442	0.0	0.7588	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4963594592070278
	49.0		14.0	0.8938	0.28019301159472404	False	20000	True	single_id	just_spaces	semisupervised_text_classification_json	23.0	False	64.0	basic	0.0	['meanpool attention final_state']	True	212.0	50.0	2.0	lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3839.692	7331.0	7729.0	4945.0	4679.0	7973.0	5083.0	3385.0	7159.0						s3://suching-dev/final-datasets/imdb/train_pretokenized.jsonl	0.0	0.5	2.0	reduce_on_plateau	50.0	1.0	0.00023146735666471337	adam	10.0	+accuracy	0.95475	3839.692	2933.0	23.0	6837.0	7729.0	4945.0	4679.0	5013.0	5083.0	2531.0	7159.0	0.12953968158664222	0.0	0.8914	s3://suching-dev/final-datasets/imdb/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.2843105130935017
315.9684273901173		0.8736		0.8736			20000															logistic regression															l1	99637.0	liblinear		0.0028565632153227127														65.91358900070189																				
0.0008511076744025378		0.8522		0.8522			20000															logistic regression															l2	32652.0	liblinear		0.0012088895648254233														65.43643808364868																				
13.900158840233592		0.8872		0.8872			20000															logistic regression															l2	99989.0	liblinear		0.0011319071939355685														49.94299793243408																				
1155.081384659447		0.8836		0.8836			20000															logistic regression															l1	13008.0	liblinear		0.00047318873811081204														24.211367845535282																				
0.006642967780603532		0.8066		0.8066			20000															logistic regression															l2	78547.0	liblinear		0.0004980840580571151														40.94294786453247																				
3406.040125053869		0.8886		0.8886			20000															logistic regression															l2	28206.0	liblinear		0.00017025115504846588														122.14189004898071																				
1772.026196503482		0.8654		0.8654			20000															logistic regression															l2	57687.0	liblinear		0.0005255871523572926														80.40531516075134																				
147.88846068538822		0.8596		0.8596			20000															logistic regression															l1	68629.0	liblinear		0.00021000301992475607														68.60094714164735																				
0.07834281909548174		0.8926		0.8926			20000															logistic regression															l2	36715.0	liblinear		0.004601341711170827														105.2797348499298																				
1013.8877807180563		0.8909999999999999		0.8909999999999999			20000															logistic regression															l1	17403.0	liblinear		0.0005235903681421849														76.85244417190552																				
0.013624756332281024		0.8258		0.8258			20000															logistic regression															l1	58800.0	liblinear		0.001238391380047866														76.66484498977661																				
3275.508720896977		0.9036		0.9036			20000															logistic regression															l2	39493.0	liblinear		0.0011454332624389544														41.3094539642334																				
21.30945872452778		0.8298		0.8298			20000															logistic regression															l1	82898.0	liblinear		0.0005720630185016986														45.915236949920654																				
523.5838883234248		0.8668		0.8668			20000															logistic regression															l1	73155.0	liblinear		0.0021754519965008945														23.867541074752808																				
4.540415661394756		0.8882		0.8882			20000															logistic regression															l1	79716.0	liblinear		0.00018224438597638776														31.984544038772587																				
0.0015477227113120456		0.7856		0.7856			20000															logistic regression															l2	91436.0	liblinear		0.0012963995231852102														29.748574018478394																				
8.084130622197392		0.8784		0.8784			20000															logistic regression															l1	75475.0	liblinear		0.00010288087282136764														32.88170599937439																				
25040.429015518926		0.8352		0.8352			20000															logistic regression															l2	25088.0	liblinear		0.00021983634067272267														53.94969701766968																				
6.74302138684358		0.8852		0.8852			20000															logistic regression															l1	1024.0	liblinear		0.00458477857946583														79.10886597633363																				
6.212125934449083		0.8718		0.8718			20000															logistic regression															l1	31399.0	liblinear		0.00029620196890989704														48.906398057937615																				
17342.886080513457		0.8666		0.8666			20000															logistic regression															l1	6996.0	liblinear		0.001972204297062268														70.9296989440918																				
0.4011062792450013		0.8822		0.8822			20000															logistic regression															l1	21866.0	liblinear		0.00015683823665425052														31.88801908493042																				
97.61308685807586		0.8986		0.8986			20000															logistic regression															l2	18793.0	liblinear		0.0011029703413981363														85.41027402877808																				
4.522574999833948		0.8758		0.8758			20000															logistic regression															l1	68846.0	liblinear		0.002579741980939703														25.244725704193115																				
393104.81175117905		0.8714		0.8714			20000															logistic regression															l1	82929.0	liblinear		0.00011250856170763445														81.77063584327699																				
11.986547806530144		0.9014		0.9014			20000															logistic regression															l2	73406.0	liblinear		0.0020445024399109164														37.821291923522956																				
2.945377705325767		0.8704		0.8704			20000															logistic regression															l1	28057.0	liblinear		0.0015966616613061991														49.23327398300171																				
2.3913505346028123		0.8656		0.8656			20000															logistic regression															l1	61108.0	liblinear		0.0023045098472097235														25.022402048110962																				
2093.7891111371646		0.8944		0.8944			20000															logistic regression															l2	93103.0	liblinear		0.002959170703813943														29.76208090782165																				
0.01510600397030761		0.8304		0.8304			20000															logistic regression															l1	41372.0	liblinear		0.0007971223290349928														75.15433168411255																				
0.056194158231614284		0.8096		0.8096			20000															logistic regression															l1	60584.0	liblinear		0.00011218819861477505														67.11490678787231																				
141.8672208461976		0.8972		0.8972			20000															logistic regression															l1	29001.0	liblinear		0.001986625084499388														33.638341188430786																				
5.124357817716425		0.8896		0.8896			20000															logistic regression															l2	18174.0	liblinear		0.001117250993212765														80.61151003837584																				
4412.177496601542		0.8662		0.8662			20000															logistic regression															l2	12964.0	liblinear		0.003701470811650688														73.06947088241576																				
0.018897444218246167		0.8079999999999999		0.8079999999999999			20000															logistic regression															l2	76562.0	liblinear		0.00017370504731634907														45.93677306175232																				
228356.23119312327		0.7312		0.7312			20000															logistic regression															l1	9144.0	liblinear		0.000815283074936685														73.3103470802307																				
5392.417656541462		0.757		0.757			20000															logistic regression															l1	27079.0	liblinear		0.004347800261993542														25.23889899253845																				
19759.946524103514		0.8876		0.8876			20000															logistic regression															l2	58590.0	liblinear		0.00032097198514462216														38.8506669998169																				
0.3029772865859921		0.8674		0.8674			20000															logistic regression															l1	39745.0	liblinear		0.00040208901508897776														24.508543968200684																				
0.6913670280501801		0.8668		0.8668			20000															logistic regression															l2	45065.0	liblinear		0.0020921020275722307														72.44260597229005																				
0.2969889087200742		0.8794		0.8794			20000															logistic regression															l1	19113.0	liblinear		0.00017445015589201464														70.89029622077942																				
21643.07026441436		0.8962		0.8962			20000															logistic regression															l1	670.0	liblinear		0.00024023304400220337														36.257472038269036																				
3430.4389222693926		0.7332		0.7332			20000															logistic regression															l1	82959.0	liblinear		0.006250332756256644														46.35037279129028																				
0.0006697553371342015		0.5		0.5			20000															logistic regression															l1	545.0	liblinear		0.0008134117359601443														21.285958766937245																				
71882.06270305318		0.892		0.892			20000															logistic regression															l2	42710.0	liblinear		0.007928559692764478														81.78653407096863																				
0.39748382576338737		0.8916		0.8916			20000															logistic regression															l2	71148.0	liblinear		0.002887733107875343														35.23196220397949																				
0.030244180687413774		0.8858		0.8858			20000															logistic regression															l2	19631.0	liblinear		0.0033157970401761325														64.80941700935364																				
2.915780728121935		0.892		0.892			20000															logistic regression															l2	26985.0	liblinear		0.004460626625821109														97.75387716293336																				
0.10623808854224097		0.8898		0.8898			20000															logistic regression															l2	13425.0	liblinear		0.0002107126780947615														33.130852937698364																				
0.0034499132360294826		0.5		0.5			20000															logistic regression															l1	23556.0	liblinear		0.004742191999113493														39.780322074890144																				
707221.3045848911		0.8946		0.8946			20000															logistic regression															l2	99919.0	liblinear		0.003836946140710322														51.1533830165863																				
274517.2479801312		0.8946		0.8946			20000															logistic regression															l2	52336.0	liblinear		0.0006821839586956867														53.44450378417969																				
0.00032910677959911515		0.8248		0.8248			20000															logistic regression															l2	42538.0	liblinear		0.002144416797976422														21.967815160751343																				
0.00022735876016149933		0.5		0.5			20000															logistic regression															l1	84544.0	liblinear		0.005599865432017962														27.359174251556396																				
6.831323360938121		0.8124		0.8124			20000															logistic regression															l1	5625.0	liblinear		0.00010202242732457829														41.32827925682068																				
7313.466726777586		0.8876		0.8876			20000															logistic regression															l2	55700.0	liblinear		0.0012732629662582813														37.33919405937196																				
22627.079456445543		0.8386		0.8386			20000															logistic regression															l1	73497.0	liblinear		0.0006963442418197963														44.089674949645996																				
0.0019891179540515807		0.5		0.5			20000															logistic regression															l1	69727.0	liblinear		0.0024798282828903608														43.709731101989746																				
443.714808548402		0.8824		0.8824			20000															logistic regression															l2	83937.0	liblinear		0.0009022388173127288														61.73594307899475																				
80.96076591464876		0.8982		0.8982			20000															logistic regression															l2	2966.0	liblinear		0.0003536560875854819														84.06173896789552																				
0.00218340389599786		0.5		0.5			20000															logistic regression															l1	63651.0	liblinear		0.005776292907115057														37.34544205665589																				
0.034039002706046616		0.8784		0.8784			20000															logistic regression															l2	51110.0	liblinear		0.009627328762446893														44.6908221244812																				
979066.7525053666		0.8856		0.8856			20000															logistic regression															l2	93941.0	liblinear		0.0002202738897299422														57.16977596282959																				
0.1005510587070094		0.867		0.867			20000															logistic regression															l1	29495.0	liblinear		0.00058081345353561														73.36208105087279																				
