Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_accuracy3	best_validation_loss	dataset_reader.granularity	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.type	dataset_reader.type	dataset_reader.use_subtrees	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.sorting_keys	iterator.type	model.elmo.do_layer_norm	model.elmo.dropout	model.elmo.num_output_representations	model.elmo.options_file	model.elmo.requires_grad	model.elmo.weight_file	model.embedding_dropout	model.encoder.bidirectional	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.integrator.bidirectional	model.integrator.hidden_size	model.integrator.input_size	model.integrator.num_layers	model.integrator.type	model.integrator_dropout	model.output_layer.dropout	model.output_layer.input_dim	model.output_layer.num_layers	model.output_layer.output_dims	model.output_layer.pool_sizes	model.pre_encode_feedforward.activations	model.pre_encode_feedforward.dropout	model.pre_encode_feedforward.hidden_dims	model.pre_encode_feedforward.input_dim	model.pre_encode_feedforward.num_layers	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	model.use_input_elmo	model.use_integrator_output_elmo	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_accuracy	test_accuracy3	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_accuracy3	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_accuracy3	validation_data_path	validation_dataset_reader.granularity	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.type	validation_dataset_reader.use_subtrees	validation_loss
44	4	0.5091743119266054	1.0	0.7006286642768166	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	13	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	169	475	1	lstm	True	420	1014	3	lstm	0.4	[0.4, 0.4, 0]	3360	3	[288, 288, 2]	6	tanh	0.2	[475, 475, 475]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4501.584	4587	4399	4705	4643	4157.0	4461.0	4799.0	4481.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.7030960598535705	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.0007836793463559037	adam	10	+accuracy	0.5671801931291374	1.0	4501.584	18982.0	13	4583	4249	4345	4643	4155.0	4461.0	4799.0	4337.0	0.6798342677745742	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6955166177316146
45	0	0.9208715596330276	1.0	0.23450445316054605	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	461	238	2	lstm	True	327	2766	2	lstm	0.0	[0, 0]	6712	2	[344, 2]	3	tanh	0.0	[238, 238, 238]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4514.476	4155	4491	4365	4887	5035.0	4909.0	4959.0	4575.0	0.9110378912685336	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.21026417756812613	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	2.1227764895655764e-05	adam	10	+accuracy	0.9992914549466568	1.0	4514.476	13710.0	9	0	0	4365	4887	0.0	0.0	4959.0	4573.0	0.002923331301222081	0	0.9059633027522936	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.5849489179524509
46	0	0.9094036697247706	1.0	0.2358128601854497	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	164	496	3	lstm	True	493	984	1	lstm	0.2	[0.2, 0]	8040	2	[114, 2]	4	tanh	0.1	[496, 496, 496]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4467.812	4627	4399	4705	4643	5007.0	4809.0	4629.0	4475.0	0.9093904448105437	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2234224938509757	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	6.535972326297534e-05	adam	10	+accuracy	0.9986233981820758	1.0	4467.812	13869.0	9	4627	4399	4705	4643	4595.0	4809.0	4629.0	4475.0	0.004534726662674417	0	0.8807339449541285	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.7334893665530465
47	13	0.5321100917431193	1.0	5.5992825594815345	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	22	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	182	167	3	lstm	True	260	1092	3	lstm	0.3	[0.2, 0.2, 0.2, 0]	6176	4	[272, 272, 272, 2]	3	relu	0.3	[167, 167, 167]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4473.732	4155	4903	4347	4887	5035.0	4909.0	4959.0	4729.0	0.5030203185063152	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	5.681954994536282	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.01268255716515238	adam	10	+accuracy	0.5117618478854992	1.0	4473.696	33408.0	22	4155	4491	4157	4887	5035.0	4909.0	4959.0	3715.0	7.591148192969412	0	0.4862385321100918	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	1.3191320939497515
48	0	0.5091743119266054	1.0	0.7039538383483886	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.2	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	319	337	1	lstm	True	421	1914	2	lstm	0.1	[0.4, 0.4, 0]	3368	3	[167, 167, 2]	5	tanh	0.3	[337, 337, 337]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4506.708	4627	4399	4705	4643	4595.0	4809.0	4629.0	4477.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.7076370883406254	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.0022243403184401935	adam	10	+accuracy	0.5669575075409438	1.0	4506.708	13224.0	9	4627	4399	4705	4643	4595.0	4809.0	4629.0	4475.0	0.6808479664200231	0	0.4862385321100918	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6961021542549133
49	8	0.518348623853211	1.0	0.6927287686954845	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	17	True	16	[['tokens', 'num_tokens']]	bucket	False	0.0	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	404	189	1	lstm	True	313	2424	2	lstm	0.0	[0.2, 0]	2504	2	[369, 2]	4	tanh	0.4	[189, 189, 189]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4479.696	4587	4901	4347	4647	4157.0	4657.0	4799.0	4481.0	0.4925864909390445	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.6948024390036601	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	0.017955305363658903	adam	10	+accuracy	0.5588193614996863	1.0	4479.696	23701.0	17	4587	4899	4347	4647	4157.0	4657.0	4239.0	4337.0	0.6882673314611921	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6971271395683288
0	19	0.8704128440366973	1.0	0.32250339537858963	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	28	True	64	[['tokens', 'num_tokens']]	bucket	False	0.2	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	404	199	2	lstm	True	73	2424	2	lstm	0.2	[0, 0]	584	2	[354, 2]	6	tanh	0.1	[199, 199, 199]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4454.676	4335	5061	6753	5759	5355.0	6031.0	4519.0	6425.0	0.8797364085667215	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2891575437167595	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	0.008733377976113905	adam	10	+accuracy	0.900965645686985	1.0	4454.676	5230.0	28	4335	3929	5495	5507	2787.0	6031.0	4519.0	6425.0	0.239892326552334	0	0.8681192660550459	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.31525891912834986
1	12	0.893348623853211	1.0	0.2716671217765127	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	21	True	64	[['tokens', 'num_tokens']]	bucket	False	0.1	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	472	311	2	lstm	True	105	2832	3	lstm	0.3	[0.1, 0.1, 0.1, 0]	840	4	[511, 511, 511, 2]	4	relu	0.1	[311, 311, 311]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4513.456	4335	5061	6753	5759	5355.0	6031.0	4519.0	6425.0	0.8940142778693025	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.24281996951021	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	2.7085827996621437e-05	adam	10	+accuracy	0.9206935643865012	1.0	4513.456	4189.0	21	4335	3929	5495	5507	2787.0	6031.0	4519.0	6425.0	0.1972529230750325	0	0.8910550458715596	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.2700731871383531
2	1	0.5091743119266054	1.0	959.8511744907923	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	10	True	64	[['tokens', 'num_tokens']]	bucket	False	0.2	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	375	474	3	lstm	True	300	2250	3	lstm	0.0	[0.3, 0]	2400	2	[471, 2]	5	relu	0.2	[474, 474, 474]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4549.056	4687	4693	3689	5005	4311.0	4437.0	5589.0	6091.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	958.7159234408673	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	0.04621150201078774	adam	10	+accuracy	0.5010830617243962	1.0	4549.056	2136.0	10	4687	2517	3689	5005	4311.0	4437.0	5589.0	5409.0	65.28137862334907	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	1.6259448443140303
3	16	0.9059633027522936	1.0	0.24828723392316274	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	25	True	64	[['tokens', 'num_tokens']]	bucket	False	0.4	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	66	132	2	lstm	True	496	396	3	lstm	0.0	[0.2, 0.2, 0]	3968	3	[487, 487, 2]	5	tanh	0.3	[132, 132, 132]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4485.068	4687	5613	6083	5893	5301.0	5033.0	6185.0	3975.0	0.9055464030752334	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2284632510152356	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.0019256636640025203	adam	10	+accuracy	0.9292568374597648	1.0	4485.068	4963.0	25	0	5613	6083	5893	5301.0	0.0	0.0	3975.0	0.17406210569433211	0	0.9025229357798163	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.25549537794930594
4	18	0.8302752293577982	1.0	0.3710033872297832	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	27	True	64	[['tokens', 'num_tokens']]	bucket	False	0.1	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	139	214	3	lstm	True	222	834	3	lstm	0.0	[0.1, 0.1, 0]	5872	3	[507, 507, 2]	5	relu	0.1	[214, 214, 214]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4446.648	4687	5611	5489	5893	5301.0	5033.0	6185.0	6091.0	0.8610653487095002	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.33756768600694065	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	2.0723438830418884e-06	adam	10	+accuracy	0.8956110694981476	1.0	4446.648	6302.0	27	4687	5611	4343	5893	5301.0	5033.0	6185.0	3973.0	0.2519490938679523	0	0.8291284403669725	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3706458434462547
5	15	0.9059633027522936	1.0	0.2867956374372755	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	24	True	64	[['tokens', 'num_tokens']]	bucket	False	0.3	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	363	499	1	lstm	True	115	2178	3	lstm	0.1	[0, 0]	920	2	[428, 2]	5	relu	0.4	[499, 499, 499]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4455.184	5093	5129	6753	5759	4243.0	5109.0	5991.0	4385.0	0.9066447007138936	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.25785599289269284	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	7.40915330222136e-05	adam	10	+accuracy	0.958701945462275	1.0	4455.184	4389.0	24	5093	4465	6753	5759	4243.0	5109.0	4371.0	993.0	0.11211967074319508	0	0.9002293577981652	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.2931643447705677
6	19	0.8853211009174312	1.0	0.3107412606477737	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	28	True	64	[['tokens', 'num_tokens']]	bucket	False	0.1	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	406	424	3	lstm	True	331	2436	3	lstm	0.1	[0, 0, 0]	6744	3	[426, 426, 2]	4	tanh	0.2	[424, 424, 424]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4532.436	5069	5129	5067	5557	5879.0	5109.0	5991.0	7551.0	0.8923668314113125	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2598587166646431	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	9.728737027984048e-06	adam	10	+accuracy	0.9372026641294006	1.0	4532.436	6774.0	28	4253	5129	5067	5557	5879.0	5109.0	5991.0	4385.0	0.16118914147457736	0	0.8807339449541285	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3132699270333563
7	8	0.7844036697247706	1.0	4.6582246507917136	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	17	True	64	[['tokens', 'num_tokens']]	bucket	False	0.0	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	121	507	2	lstm	True	207	726	2	lstm	0.1	[0, 0, 0, 0]	5752	4	[123, 123, 123, 2]	5	tanh	0.3	[507, 507, 507]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4451.392	5093	5061	6753	5759	5355.0	6031.0	4519.0	4385.0	0.7885777045579352	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	4.322978278686262	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.024379012787377703	adam	10	+accuracy	0.8320950665020143	1.0	4451.392	3863.0000000000014	17	4335	5061	6753	5759	5355.0	6031.0	4519.0	3915.0	0.4313958786534136	0	0.7694954128440367	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.5196923868996757
8	4	0.9128440366972476	1.0	0.235397890742336	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	13	True	64	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	377	110	3	lstm	True	428	2262	1	lstm	0.3	[0, 0, 0, 0]	7520	4	[172, 172, 172, 2]	3	relu	0.0	[110, 110, 110]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4520.736	4687	4693	3689	5005	5301.0	5031.0	5591.0	5409.0	0.9044481054365732	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2174093345629758	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.0002243257562293813	adam	10	+accuracy	0.9567483855294856	1.0	4520.736	3098.0	13	4687	3111	3689	5005	5301.0	5031.0	5591.0	5409.0	0.1098697763334458	0	0.9036697247706422	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.24980282597243786
9	6	0.838302752293578	1.0	0.3593978519950594	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	15	True	64	[['tokens', 'num_tokens']]	bucket	False	0.2	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	415	320	2	lstm	True	449	2490	3	lstm	0.4	[0.3, 0.3, 0]	7688	3	[392, 392, 2]	3	relu	0.2	[320, 320, 320]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	True	4580.528	5069	5127	4423	4755	5879.0	5109.0	5397.0	7551.0	0.8583196046128501	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.33222263229304344	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	3.5927166944291053e-06	adam	10	+accuracy	0.8857218049679131	1.0	4580.528	3689.0000000000014	15	5069	5127	4423	4755	5879.0	5109.0	5397.0	7551.0	0.2731245695999365	0	0.8348623853211009	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3598981904132025
10	24	0.838302752293578	1.0	0.3610011999096189	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo frozen	33	True	64	[['tokens', 'num_tokens']]	bucket	False	0.2	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	243	234	3	lstm	True	95	1458	2	lstm	0.4	[0.4, 0.4, 0]	760	3	[404, 404, 2]	5	tanh	0.2	[234, 234, 234]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	False	embedding	bcn	True	False	4457.424	4335	4693	5495	5507	2787.0	6033.0	4519.0	6425.0	0.8616144975288303	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.31939478167172136	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	5.6936942986314365e-06	adam	10	+accuracy	0.8852258234305727	1.0	4457.424	6234.0	33	4093	4693	3689	2967	2787.0	3519.0	3433.0	6091.0	0.2773171589791852	0	0.8348623853211009	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3633470929094723
