	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
198	35	0.28973660308810173	1.5581079522768657	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	44	64	basic	0.4		maxpool		True		345.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2560.84	973	1235	643	681	687	911	645	801	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.08279104226913463	adam	10	+accuracy	0.3579119850187266	2560.84	350.0	44	0	0	0	0	0	911	0	0	1.4772277572261754	0	0.28428701180744775	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5581738617685106
199	0	0.4159854677565849	1.3094727198282878	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2535.192	573	573	573	571	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01726921350694428	adam	10	+accuracy	0.9991807116104869	2535.192	39.0	9	573	573	571	571	573	573	571	573	0.009412883586291946	0	0.3478655767484105	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.645279222064548
200	0	0.39872842870118075	1.4373095234235127	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2												linear					bag_of_word_counts	classifier	2529.452	569	569	569	569	569	569	569	567	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005358869328040844	adam	10	+accuracy	0.8931413857677902	2529.444	694.0	9	569	569	569	569	569	569	569	567	0.46055783020026647	0	0.3569482288828338	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5077036884095933
201	3	0.4159854677565849	1.3115467362933688	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2535.892	573	573	573	573	573	571	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0032907216867863135	adam	10	+accuracy	0.8604868913857678	2535.888	44.0	12	573	573	10	573	573	571	571	571	0.519810442159425	0	0.3869209809264305	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4317545360989041
202	1	0.3860127157129882	1.6795920994546678	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2532.984	573	573	571	571	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.06289501082228185	adam	10	+accuracy	0.9996488764044944	2532.98	50.0	10	573	573	571	571	573	573	571	573	0.0031340087194051316	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.641736454433865
203	7	0.2779291553133515	7080.187502543132	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	298		292.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2539.884	709	705	647	721	687	741	695	667	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.09370458458018888	adam	10	+accuracy	0.325374531835206	2539.884	74.0	16	709	683	647	721	687	741	695	0	50.38912374581864	0	0.2524977293369664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10174.52974319458
204	22	0.4032697547683924	1.4206323623657227	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	339		92.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.508	657	621	745	701	663	695	707	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00019315861388025327	adam	10	+accuracy	0.881437265917603	2537.508	144.0	31	657	595	677	701	663	693	675	719	0.5711758152317645	0	0.39509536784741145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4233053657743666
205	9	0.3505903723887375	1.519529143969218	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	327		213.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.716	675	745	723	709	705	715	715	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.859037713279777e-06	adam	10	+accuracy	0.350187265917603	2540.716	83.0	18	645	745	723	709	693	639	689	719	1.5048792122015313	0	0.33605812897366033	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5162608159912958
206	0	0.4032697547683924	1.3154608805974324	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.512	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.042592492164642316	adam	10	+accuracy	0.9984784644194756	2533.512	42.0	9	10	573	573	397	573	573	573	573	0.010124611265178936	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.026372949282329
207	12	0.184377838328792	1.6275494032435947	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.636	571	573	573	573	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.6595282841290604e-06	adam	10	+accuracy	0.17275280898876405	2533.636	83.0	21	571	573	573	571	573	573	571	573	1.6298046138749194	0	0.18346957311534967	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6270611021253798
208	5	0.3869209809264305	2.313479873869154	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.0					50.0			[1, 2, 3, 4, 5]	293		213.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.408	691	697	635	661	711	653	629	629	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0008479058655941348	adam	10	+accuracy	1.0	2538.404	63.00000000000001	14	691	697	635	661	711	653	629	629	0.012368960653556816	0	0.37057220708446864	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8596061070760093
209	9	0.26067211625794734	1.5726262993282742	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.468	573	573	573	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.388341129536586e-05	adam	10	+accuracy	0.27504681647940077	2537.468	70.0	18	571	571	573	571	215	10	573	573	1.5635199404474516	0	0.26067211625794734	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5680454903178744
210	0	0.4232515894641235	1.2921978500154283	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1		maxpool		True		470.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2541.516	937	649	1359	847	929	1081	899	1241	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00686217654636605	adam	10	+accuracy	0.9990636704119851	2541.436	57.0	9	901	0	10	847	0	255	899	1241	0.005503297887686918	0	0.3678474114441417	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.248308340708415
211	1	0.35876475930971846	1.5791751543680828	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6]	418		177.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.644	665	697	689	753	715	631	689	695	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.020313455780389487	adam	10	+accuracy	0.7658005617977528	2537.644	43.0	10	665	697	665	753	10	589	689	627	0.8295307524168669	0	0.2997275204359673	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	64.23967011769612
212	0	0.25703905540417804	1.602653940518697	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2		attention		True		434.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2582.216	1419	1049	1237	1169	821	787	853	1335	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.920143194485863e-06	adam	10	+accuracy	0.2739934456928839	2582.204	79.0	9	1419	171	757	1169	641	787	853	1335	1.566877501224404	0	0.25340599455040874	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5685715675354004
213	13	0.4141689373297003	1.3137603203455608	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.736	573	573	571	573	571	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0022221297307726583	adam	10	+accuracy	0.6499297752808989	2533.736	83.0	22	573	10	155	573	10	571	571	573	0.9323822402242404	0	0.4141689373297003	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3153808779186673
214	17	0.4087193460490463	1.3567911585172017	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.516	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0011593937177469076	adam	10	+accuracy	0.4892322097378277	2533.516	99.0	26	573	0	573	0	573	0	573	573	1.245267845801453	0	0.4087193460490463	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3547349505954318
215	15	0.24250681198910082	1.6036171052190993	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.152	571	571	573	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.2522078742950948e-06	adam	10	+accuracy	0.2586610486891386	2534.152	92.0	24	571	571	571	571	10	573	573	573	1.6095584960126166	0	0.24159854677565848	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6035123070081074
216	2	0.42415985467756584	1.370657781759898	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.0		meanpool		True		271.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2553.272	677	1237	757	765	871	1403	997	773	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001526776451024542	adam	10	+accuracy	0.9552902621722846	2553.272	77.0	11	677	1237	757	765	793	1403	997	773	0.1499919467675152	0	0.38782924613987285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.8140628470314875
217	4	0.42052679382379654	1.4620000918706257	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.2		meanpool		True		164.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.68	833	649	1295	631	893	1081	805	1183	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0010412294043579246	adam	10	+accuracy	0.8857677902621723	2538.68	88.0	13	833	649	1295	631	893	1081	805	1125	0.3448895858739739	0	0.4032697547683924	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.5387636886702643
218	15	0.2615803814713896	9802.56862089369	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	299		508.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.792	675	745	723	709	705	715	715	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07938395952609775	adam	10	+accuracy	0.3325140449438202	2537.792	111.0	24	10	745	665	709	705	641	689	719	2.7437103061533685	0	0.2524977293369664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10266.21922853258
219	0	0.36693914623069934	1.4273059103224013	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4												linear					bag_of_word_counts	classifier	2530.572	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.017000850706730485	adam	10	+accuracy	0.8446863295880149	2530.564	715.0	9	569	569	567	569	569	569	569	569	0.4349345667148704	0	0.35240690281562215	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6806098951233759
220	12	0.3905540417801998	1.3730463981628418	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7]	311		410.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.724	675	697	723	669	697	715	715	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00011937042030404014	adam	10	+accuracy	0.7329119850187266	2537.724	93.0	21	675	659	723	669	697	715	715	719	0.8414957278700017	0	0.3814713896457766	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3891968859566584
221	2	0.28973660308810173	7.499634318881565	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.3					50.0			[1, 2, 3, 4, 5]	436		316.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.188	589	667	709	685	697	701	707	661	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.034097271991249595	adam	10	+accuracy	0.3788623595505618	2538.188	47.0	11	589	587	709	685	679	651	707	629	8.750718506414499	0	0.22434150772025432	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1754.8265482584636
222	0	0.41326067211625794	1.3066949314541287	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2532.496	573	573	571	573	573	571	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01736580090937874	adam	10	+accuracy	0.9990636704119851	2532.496	30.000000000000004	9	313	573	571	233	573	571	571	573	0.008726758729499667	0	0.3460490463215259	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.682066387600369
223	1	0.2652134423251589	29.324443446265327	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	107		393.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.02	691	651	635	705	665	589	715	677	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.06033913366845737	adam	10	+accuracy	0.268375468164794	2540.004	50.0	10	691	651	635	705	655	589	0	677	12.460226380113346	0	0.13896457765667575	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	484.13792783021927
224	14	0.32697547683923706	1.542952921655443	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.52	573	573	573	573	573	571	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00018589141724353956	adam	10	+accuracy	0.3192883895131086	2533.52	93.0	23	573	145	573	573	573	571	571	573	1.5437470078468323	0	0.32515894641235243	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.541906886630588
225	7	0.33969118982742963	1.5762865477138095	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.1												linear					bag_of_word_counts	classifier	2532.748	1120	1118	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.8804759782055397e-05	adam	10	+accuracy	0.4143258426966292	2532.748	1164.0	16	569	569	569	569	569	569	569	569	1.5596569634195585	0	0.3387829246139873	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.572380522886912
226	8	0.2506811989100817	1.584753778245714	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.0		attention		True		125.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.36	651	1249	1171	775	805	1173	861	773	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.1921165375311752e-06	adam	10	+accuracy	0.2700140449438202	2537.36	106.0	17	651	1249	1171	775	765	1173	691	637	1.5821062255261549	0	0.2506811989100817	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5832893715964422
227	2	0.3642143505903724	2.6848492092556424	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.2												linear					bag_of_word_counts	classifier	2532.48	569	569	569	569	569	569	569	567	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07293776063226612	adam	10	+accuracy	0.924625468164794	2532.48	841.0	11	569	569	569	569	187	569	569	567	0.20342097496752864	0	0.3460490463215259	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.4829628467559814
228	11	0.3242506811989101	1.5271221068170335	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.892	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002533405032607488	adam	10	+accuracy	0.33801498127340823	2533.892	78.0	20	573	0	0	0	0	0	573	573	1.5180125058586917	0	0.3242506811989101	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5236710839801364
229	17	0.32334241598546776	1.535038623544905	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.1		final_state		True		398.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.648	1355	1249	1237	825	821	1223	861	645	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.161983526521857e-05	adam	10	+accuracy	0.3231507490636704	2543.648	141.0	26	1355	659	1237	10	821	787	735	10	1.5354559608359835	0	0.3215258855585831	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.533132791519165
230	5	0.2706630336058129	297.87790934244794	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7]	263		318.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.496	657	595	689	753	715	693	675	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03531994497089149	adam	10	+accuracy	0.3780430711610487	2540.492	62.00000000000001	14	647	595	689	753	715	629	675	693	3.979641549622835	0	0.2615803814713896	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	345.8411537806193
231	0	0.37420526793823794	1.4302552739779155	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0												linear					bag_of_word_counts	classifier	2528.992	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.018154591516906713	adam	10	+accuracy	0.9860720973782772	2528.984	713.0	9	567	567	567	569	567	569	569	569	0.11533068012056956	0	0.3542234332425068	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0784085591634116
232	3	0.39872842870118075	2.076642738448249	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6]	278		291.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.848	675	659	723	669	697	715	715	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0013015703295975016	adam	10	+accuracy	0.9995318352059925	2540.848	54.0	12	0	659	723	10	697	715	0	719	0.00964761857610585	0	0.3869209809264305	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3052790694766574
233	2	0.4087193460490463	1.4454290668169658	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.4		attention		True		280.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2552.04	767	823	711	783	841	915	929	841	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.008114912384189514	adam	10	+accuracy	0.9929775280898876	2552.04	77.0	11	749	10	177	783	841	915	929	805	0.02836159405423634	0	0.38782924613987285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.480123281478882
234	16	0.3533151680290645	3.1278942690955267	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.4												linear					bag_of_word_counts	classifier	2531.8	1118	1118	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07446527914777833	adam	10	+accuracy	0.8663389513108615	2531.8	1864.0000000000002	25	569	569	569	569	567	567	567	569	0.33747461193533085	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.1175360017352634
235	1	0.4141689373297003	1.320507354206509	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.156	573	573	571	571	573	571	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.006077619024882521	adam	10	+accuracy	0.9507256554307116	2533.156	43.0	10	573	571	571	571	131	571	573	283	0.20978313167370968	0	0.3578564940962761	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9266532990667555
