Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
171	10	0.2688465031789282	80781.14627336775	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	14	32	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	317.0		479.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2551.26	669	561	675	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0934	adam	5	+accuracy	0.3127340823970037	2551.26	00:01:18	14	669	561	569	561	561	561	561	561	2696.3769049796274	0	0.23524069028156225	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	137828.34214041574
172	2	0.29518619436875565	2.048684208733695	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.1		maxpool		True		157.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.908	561	607	561	561	561	561	571	651	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0739	adam	5	+accuracy	0.30816947565543074	2548.8920000000003	00:00:48	6	561	607	561	561	561	561	561	651	2.843700478585918	0	0.2615803814713896	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.6504454885210307
173	2	0.3651226158038147	1.7820678063801356	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.3												linear					bag_of_word_counts	classifier	2580.472	661	561	1073	561	561	561	677	715	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0228	adam	5	+accuracy	0.8473782771535581	2580.472	00:06:37	6	661	561	561	561	561	561	561	561	0.4021960492437697	0	0.3405994550408719	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.2033554417746406
174	0	0.3832879200726612	1.461045399733952	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2544.24	561	561	561	561	561	569	561	669	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0725	adam	5	+accuracy	0.9410112359550562	2544.24	00:00:14	4	561	561	561	561	10	569	561	669	0.19182999513010854	0	0.3433242506811989	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.1483082158224915
175	4	0.4296094459582198	1.3024500097547258	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.476	561	561	561	665	561	707	561	571	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0021	adam	5	+accuracy	0.7425093632958801	2543.468	00:00:25	8	561	561	561	561	561	707	561	571	0.7421349097280466	0	0.3996366939146231	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3724619218281338
176	3	0.26430517711171664	1.792995810508728	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.3		final_state		True		497.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2579.764	1159	997	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0202	adam	5	+accuracy	0.2379447565543071	2579.688	00:01:35	7	1159	997	561	561	561	561	561	561	1.9187404176269127	0	0.2188919164396004	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6621076243264334
177	0	0.4114441416893733	1.3061758450099399	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.968	569	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0159	adam	5	+accuracy	0.9770599250936328	2543.968	00:00:14	4	569	561	561	561	561	561	561	561	0.08771516223636906	0	0.35603996366939145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8902600015912743
178	3	0.2724795640326976	29.11481486729213	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	332.0		254.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2551.2039999999997	561	817	561	561	697	1101	561	669	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.025	adam	5	+accuracy	0.3201076779026217	2551.188	00:00:46	7	561	817	561	561	677	635	561	669	18.43307908465353	0	0.26975476839237056	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	119.1079563345228
179	2	0.36239782016348776	2.618009260722569	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.16	561	561	561	561	561	561	561	571	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0883	adam	5	+accuracy	0.9303604868913856	2546.16	00:00:21	6	561	561	561	561	561	561	561	571	0.25272793635335306	0	0.3224341507720254	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.8344066619873045
180	0	0.3978201634877384	1.3429637466158186	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.536	561	561	561	561	609	561	655	571	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0455	adam	5	+accuracy	0.9421816479400748	2546.532	00:00:14	4	561	561	561	561	609	561	555	571	0.1859687358726946	0	0.35603996366939145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.4206232002803256
181	1	0.4123524069028156	1.3286947914532252	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.94	561	571	561	561	561	561	561	637	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0094	adam	5	+accuracy	0.9399578651685392	2543.928	00:00:18	5	561	571	561	561	561	561	561	637	0.20874671135725603	0	0.3678474114441417	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.3091014555522373
182	2	0.25522252497729336	381.16268637520926	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	232.0		70.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.484	561	561	619	583	561	583	721	629	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0614	adam	5	+accuracy	0.26264044943820225	2548.484	00:00:42	6	561	561	619	417	561	583	721	629	584.8829399356234	0	0.18710263396911894	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1068.771894291469
183	2	0.3805631244323343	2.4057518550327845	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2583.16	561	561	561	691	561	571	775	601	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0836	adam	5	+accuracy	0.9477996254681648	2583.16	00:00:23	6	561	561	561	467	561	571	0	601	0.1931633795524358	0	0.33060853769300635	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.764218691417148
184	11	0.25703905540417804	17152.25105067662	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	15	32	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	456.0		180.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.1479999999997	721	561	703	699	571	561	671	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0545	adam	5	+accuracy	0.33321629213483145	2550.1479999999997	00:01:30	15	721	561	703	699	561	561	671	561	769.3678924992737	0	0.22252497729336967	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	33331.64802943639
185	6	0.2652134423251589	1004.0918330601284	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.4					50.0			[1, 2, 3, 4, 5]	424.0		300.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2551.1679999999997	657	691	779	569	717	703	615	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0447	adam	5	+accuracy	0.2910814606741573	2551.1679999999997	00:01:14	10	657	691	779	377	717	703	615	687	839.3785198033972	0	0.2161671207992734	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	9875.212894875664
186	3	0.3732970027247957	2.3058137961796352	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.3												linear					bag_of_word_counts	classifier	2540.7960000000003	721	561	761	699	613	561	669	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0367	adam	5	+accuracy	0.8318117977528091	2540.7960000000003	00:06:10	7	721	561	703	571	561	561	669	561	0.4507842791381846	0	0.3478655767484105	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8177633217402867
187	1	0.3587647593097185	2.159308654921396	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2												linear					bag_of_word_counts	classifier	2539.976	693	571	561	679	743	901	1149	625	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0439	adam	5	+accuracy	0.8725421348314607	2539.964	00:03:03	5	693	561	561	585	587	901	1149	625	0.3444950268063206	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8866137538637435
188	1	0.4114441416893733	1.3771283047539846	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4		attention		True		119.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2549.548	669	715	675	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0228	adam	5	+accuracy	0.7577247191011236	2549.548	00:00:54	5	667	561	675	561	561	561	561	561	0.6248957319429305	0	0.3633060853769301	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.977773077147348
189	1	0.3742052679382379	1.7281668390546523	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.5679999999998	561	561	753	631	571	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0717	adam	5	+accuracy	0.9267322097378276	2543.564	00:00:20	5	561	561	753	631	571	561	561	561	0.2416729209072581	0	0.3378746594005449	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.745350735528128
190	0	0.40962761126248864	1.331880475793566	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.464	561	571	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0394	adam	5	+accuracy	0.93188202247191	2543.464	00:00:14	4	561	571	561	561	561	561	561	561	0.21905855883317493	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.106320020130702
191	0	0.3524069028156221	2.4784020934786115	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0												linear					bag_of_word_counts	classifier	2539.724	937	695	561	561	717	661	623	673	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0688	adam	5	+accuracy	0.9755383895131086	2539.716	00:02:39	4	937	647	561	561	561	425	623	561	0.08663795182432575	0	0.32697547683923706	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3156250068119597
192	2	0.3732970027247957	1.6369248458317347	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.2												linear					bag_of_word_counts	classifier	2540.18	1159	997	693	561	561	661	1093	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0182	adam	5	+accuracy	0.9021535580524344	2540.18	00:05:24	6	1159	997	561	561	561	561	561	561	0.30075693713703405	0	0.3496821071752952	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0070712600435527
193	6	0.2606721162579473	4678.016091264997	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.0					50.0			[1, 2, 3, 4, 5, 6]	189.0		108.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.824	603	561	561	647	601	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0977	adam	5	+accuracy	0.2676732209737828	2546.744	00:00:52	10	603	561	561	647	319	561	561	549	941.5463330397445	0	0.2515894641235241	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10067.687406975883
194	7	0.3651226158038147	3.5707492794309346	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.3												linear					bag_of_word_counts	classifier	2539.1639999999998	569	1167	673	561	561	643	1001	743	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0518	adam	5	+accuracy	0.826310861423221	2539.1639999999998	00:10:38	11	561	607	561	561	561	561	571	651	0.5851975719440966	0	0.3524069028156221	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.100066157749722
195	7	0.35967302452316074	4.312507016318185	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.4												linear					bag_of_word_counts	classifier	2540.268	561	717	683	691	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.068	adam	5	+accuracy	0.7714185393258427	2540.268	00:12:14	11	561	561	561	561	561	561	561	18	0.9860847204477152	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.189667565482004
196	3	0.3505903723887375	4.625084332057408	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.1												linear					bag_of_word_counts	classifier	2542.276	561	561	561	1029	561	759	1035	721	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0998	adam	5	+accuracy	0.8913857677902621	2542.276	00:06:03	7	561	561	561	561	561	561	571	657	0.3930451109419378	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.263284192766463
197	1	0.4123524069028156	1.3250517998422895	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.548	695	571	561	561	561	661	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.012	adam	5	+accuracy	0.9224016853932584	2543.544	00:00:19	5	695	571	561	561	10	479	561	10	0.24626608653349824	0	0.35603996366939145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.370048373086112
198	4	0.3605812897366031	3.6681607927594873	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.0												linear					bag_of_word_counts	classifier	2540.012	561	1029	689	571	571	561	723	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0816	adam	5	+accuracy	0.99625468164794	2540.012	00:08:29	8	561	561	10	561	561	561	723	561	0.020712615336092668	0	0.34877384196185285	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.166677222933088
199	0	0.4114441416893733	1.3024734122412545	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.48	561	571	571	617	561	561	561	595	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0224	adam	5	+accuracy	0.9559925093632958	2543.48	00:00:20	4	561	571	571	213	561	561	561	595	0.14122024976582118	0	0.3533151680290645	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.9651492391313825
200	0	0.4132606721162579	1.315205672809056	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2542.9120000000003	561	571	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0304	adam	5	+accuracy	0.9634831460674156	2542.908	00:00:15	4	561	571	561	561	561	561	561	561	0.11747826764199618	0	0.3442325158946412	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.424075715882437
201	3	0.3760217983651226	2.957769584655762	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2566.988	561	561	561	571	561	561	645	621	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0994	adam	5	+accuracy	0.8816713483146067	2566.988	00:00:25	7	561	561	561	571	561	561	645	603	0.5239639006527176	0	0.3442325158946412	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.824995115825107
202	0	0.40508628519527706	1.328604667527335	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.212	561	561	561	571	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0266	adam	5	+accuracy	0.9584503745318352	2543.208	00:00:15	4	561	561	561	571	561	561	561	561	0.13702539697791752	0	0.3496821071752952	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.1292468105043683
203	1	0.3978201634877384	1.5183992385864258	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1		maxpool		True		345.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.516	673	759	693	561	561	561	1093	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0212	adam	5	+accuracy	0.8974719101123596	2550.436	00:00:41	5	287	759	693	561	561	561	561	561	0.2943245504428162	0	0.3633060853769301	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.878595570155552
204	8	0.2652134423251589	11339.320426722938	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	462.0		162.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.104	561	717	627	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0688	adam	5	+accuracy	0.34515449438202245	2548.1	00:01:16	12	561	717	627	561	561	561	561	561	799.7957154673137	0	0.2334241598546776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	24066.40627790178
205	0	0.2297910990009083	2.386671144621713	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3		attention		True		464.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2551.9	561	561	753	631	571	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0628	adam	5	+accuracy	0.21816479400749064	2551.9	00:00:37	4	561	561	753	631	10	561	561	561	8.787067379397845	0	0.22888283378746596	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.841714893068586
206	0	0.3469573115349682	1.6118707929338727	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1		maxpool		True		137.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.208	561	571	561	691	561	611	607	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0555	adam	5	+accuracy	0.4103464419475655	2548.208	00:00:35	4	561	571	561	685	561	611	607	561	1.807050230797757	0	0.32334241598546776	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.9643452201570784
207	5	0.2670299727520436	3.079543358939034	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2		attention		True		418.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2577.644	673	759	647	561	561	759	1093	647	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0607	adam	5	+accuracy	0.2312734082397004	2577.644	00:01:49	9	673	759	459	561	561	561	1093	561	2.8701308604036826	0	0.2470481380563125	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.369281792640686
208	2	0.3533151680290645	3.7083575214658464	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.3												linear					bag_of_word_counts	classifier	2540.396	617	561	561	749	561	695	775	601	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0859	adam	5	+accuracy	0.7900280898876404	2540.3920000000003	00:05:37	6	561	561	561	643	561	571	0	601	0.8662424786818608	0	0.32697547683923706	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.133167396272932
209	2	0.3932788374205268	1.9063114949635096	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0		meanpool		True		323.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2560.528	561	561	653	571	561	561	571	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0277	adam	5	+accuracy	0.9655898876404494	2560.528	00:00:47	6	561	561	653	571	561	561	115	561	0.10395991016695562	0	0.3505903723887375	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.35994417326791
210	1	0.259763851044505	1471.9159589494973	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	226.0		456.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.0	561	561	561	647	561	561	561	663	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.092	adam	5	+accuracy	0.2392322097378277	2546.996	00:00:32	5	561	561	561	647	561	561	561	10	12442.910753971628	0	0.25522252497729336	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7238.472349330356
211	4	0.368755676657584	3.904616785049439	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.3												linear					bag_of_word_counts	classifier	2546.456	707	647	753	679	743	561	571	599	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0721	adam	5	+accuracy	0.8126170411985019	2546.456	00:06:45	8	561	561	0	679	743	561	561	561	0.7157137312748459	0	0.33514986376021805	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.965138496671403
