Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
283	7	0.26975476839237056	3818.346259416853	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6, 7]	320.0		198.0	cnn	seq2vec	300.0	True	embedding	classifier	2564.568	757	857	755	861	687	779	839	881	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0363	adam	5	+accuracy	0.4584503745318352	2564.568	00:01:37	11	757	843	699	861	687	779	839	543	1286.2235660035064	0	0.22434150772025432	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	33350.296763392864
284	5	0.26430517711171664	131.71186027526855	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	480.0		190.0	cnn	seq2vec	300.0	True	embedding	classifier	2556.476	743	841	933	759	865	917	687	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0168	adam	5	+accuracy	0.5131086142322098	2556.476	00:01:30	9	743	841	933	10	865	685	687	749	31.719421716441822	0	0.2524977293369664	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	614.446477835519
285	0	0.3460490463215259	1.7807497705732074	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2555.98	845	843	1045	731	687	741	731	1133	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0517	adam	5	+accuracy	0.8275983146067416	2555.976	00:00:22	4	493	843	1045	731	687	741	731	1133	0.9916286685605176	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.761903027125768
286	3	0.2724795640326976	2.1637111697878155	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.2		attention		True		467.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2562.02	853	739	751	851	907	847	1047	715	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0657	adam	5	+accuracy	0.2243679775280899	2562.02	00:01:21	7	853	739	751	743	735	847	1047	685	2.532135545091236	0	0.25522252497729336	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.170835631234305
287	11	0.262488646684832	629631.3611607143	False		True	single_id	just_spaces	semisupervised_text_classification_json	15	32	basic	0.0					300.0			[1, 2, 3, 4, 5]	320.0		238.0	cnn	seq2vec	300.0	True	embedding	classifier	2558.812	891	757	845	949	727	987	857	1239	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0935	adam	5	+accuracy	0.3874063670411985	2558.812	00:01:53	15	891	687	845	949	727	987	813	687	28398.25816415	0	0.2488646684831971	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2418289.3674107143
288	0	0.3841961852861036	1.3634478807449342	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	234.0		378.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.556	687	745	789	809	731	931	705	741	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0009	adam	5	+accuracy	0.9845505617977528	2560.556	00:00:42	4	687	745	789	809	731	931	0	741	0.04706341393766332	0	0.3778383287920072	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.248367023468018
289	5	0.262488646684832	173234.27957589287	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.4					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	470.0		298.0	cnn	seq2vec	300.0	True	embedding	classifier	2569.684	697	707	747	755	883	761	919	749	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0687	adam	5	+accuracy	0.596441947565543	2569.684	00:01:32	9	697	707	0	755	883	685	919	363	12665.971222295071	0	0.259763851044505	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	668771.8591517857
290	9	0.34514078110808355	1.617494545664106	False		True	single_id	just_spaces	semisupervised_text_classification_json	13	32	basic	0.3		meanpool		True		369.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2567.284	1007	851	749	1065	701	833	993	933	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0293	adam	5	+accuracy	0.414559925093633	2567.272	00:03:04	13	1007	10	685	1065	701	683	993	933	1.3336931297395114	0	0.33605812897366033	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5683921609606062
291	2	0.3551316984559492	4.734030887058803	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.6	767	749	709	991	757	687	821	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0653	adam	5	+accuracy	0.8964185393258427	2548.6	00:00:38	6	767	749	709	991	10	687	787	687	0.7987171486578184	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	12.423718152727401
292	8	0.3542234332425068	29.780653299604143	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.424	755	751	717	749	707	779	741	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0852	adam	5	+accuracy	0.9106975655430712	2549.424	00:01:07	12	755	0	717	749	707	779	741	687	2.3041367246193842	0	0.34514078110808355	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	45.28971380506242
293	1	0.3696639418710264	2.9413080692291267	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.88	865	823	749	737	687	687	787	795	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0554	adam	5	+accuracy	0.8714887640449438	2549.8720000000008	00:00:39	5	859	823	749	737	687	687	787	795	0.8126278770773598	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	8.649850239072528
294	8	0.26975476839237056	2.076833145959037	False		True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.0		final_state		True		314.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2564.196	921	841	751	851	735	869	1047	719	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0389	adam	5	+accuracy	0.3240870786516854	2564.192	00:02:02	12	921	841	681	743	735	687	821	717	1.8582232940509524	0	0.20799273387829245	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.279330832617624
295	4	0.2761126248864669	108350.50055803572	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.4					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	482.0		405.0	cnn	seq2vec	300.0	True	embedding	classifier	2564.284	701	753	869	799	937	687	877	883	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0722	adam	5	+accuracy	0.5388576779026217	2564.284	00:01:21	8	687	721	869	799	937	0	877	883	170320.83953503094	0	0.2742960944595822	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1488397.0584821429
296	1	0.3742052679382379	2.2919712373188563	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2551.448	741	837	687	759	701	1225	847	741	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0481	adam	5	+accuracy	0.9055477528089888	2551.448	00:00:31	5	741	837	687	759	701	1225	847	741	0.4495332971326868	0	0.3478655767484105	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	7.554393196105957
297	0	0.3823796548592189	1.4435876096997942	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.924	687	743	867	687	687	893	1001	721	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0346	adam	5	+accuracy	0.9328183520599252	2552.924	00:00:29	4	687	741	867	687	687	893	963	721	0.2354220490386424	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.465235785075596
298	2	0.2661217075386013	59434.314425223216	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	276.0		373.0	cnn	seq2vec	300.0	True	embedding	classifier	2564.3160000000007	871	701	833	1015	877	731	773	817	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0768	adam	5	+accuracy	0.3960674157303371	2564.312	00:00:54	6	871	701	833	289	851	731	773	687	17565.39542791817	0	0.2270663033605813	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	61535.9224609375
299	4	0.35603996366939145	4.665478209086827	False		True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.848	687	685	753	687	727	945	687	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.038	adam	5	+accuracy	0.9531835205992508	2549.832000000001	00:01:00	8	687	121	753	687	727	921	687	687	0.20834983915983515	0	0.3315168029064487	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	8.714944791793823
300	5	0.2606721162579473	516.201341193063	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.0					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	81.0		455.0	cnn	seq2vec	300.0	True	embedding	classifier	2556.148	947	981	743	687	731	757	979	1119	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.035	adam	5	+accuracy	0.27844101123595505	2556.144	00:01:13	9	947	953	743	687	731	757	979	709	21.674657614490066	0	0.2579473206176203	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1214.9675503287995
301	5	0.26975476839237056	1.801586604118348	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.4		maxpool		True		325.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2561.012	947	981	749	687	733	757	979	1191	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0909	adam	5	+accuracy	0.22401685393258428	2560.996	00:02:04	9	947	449	749	687	729	757	979	1143	5.940258912825852	0	0.2406902815622161	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.844424717766897
302	1	0.3678474114441417	1.9573769671576364	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.212	687	687	865	687	909	937	1143	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0344	adam	5	+accuracy	0.9027387640449438	2549.212	00:00:29	5	687	687	865	687	909	937	1143	687	0.3771088921677754	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.3828252451760426
303	6	0.2652134423251589	151032.21383928572	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	369.0		280.0	cnn	seq2vec	300.0	True	embedding	classifier	2556.956	687	947	749	883	687	865	715	793	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0832	adam	5	+accuracy	0.5375702247191011	2556.952	00:01:46	10	687	947	0	883	10	865	715	793	33979.53930793675	0	0.21162579473206167	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	592846.6159598214
304	0	0.26975476839237056	14802.96948939732	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6, 7]	252.0		434.0	cnn	seq2vec	300.0	True	embedding	classifier	2562.036	733	791	829	911	725	1163	719	781	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0691	adam	5	+accuracy	0.3518258426966292	2562.036	00:00:38	4	733	791	829	911	0	1163	719	781	33504.298174797375	0	0.2479564032697548	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	87577.52857142857
305	0	0.28065395095367845	2.1255136830466133	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0		attention		True		323.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2557.192	891	685	735	813	791	701	753	741	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0356	adam	5	+accuracy	0.28323970037453183	2557.1	00:00:49	4	891	0	735	813	791	701	685	741	1.8588140274255016	0	0.25703905540417804	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8825337920870104
306	14	0.2761126248864669	1734.949739946638	False		True	single_id	just_spaces	semisupervised_text_classification_json	18	32	basic	0.3					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	225.0		335.0	cnn	seq2vec	300.0	True	embedding	classifier	2562.756	1229	841	1069	789	1051	757	797	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.017	adam	5	+accuracy	0.4077715355805244	2562.756	00:02:36	18	1229	771	835	771	1051	757	797	687	17.615076288301847	0	0.2688465031789282	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3411.684306989397
307	3	0.3678474114441417	1.4879958425249369	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.1		meanpool		True		122.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2556.944	709	947	717	707	729	875	735	1221	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0301	adam	5	+accuracy	0.4501404494382023	2556.944	00:01:36	7	709	947	717	707	729	0	735	1221	1.2504131838623505	0	0.3569482288828338	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5552800485066005
308	0	0.3832879200726612	1.363297700881958	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2550.036	685	775	1057	709	875	735	749	1069	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0188	adam	5	+accuracy	0.9589185393258428	2550.036	00:00:21	4	685	775	1057	10	397	735	749	1069	0.1334598617635193	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.8362543582916255
309	0	0.35149863760217986	1.7562497138977051	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0												linear				bag_of_word_counts	classifier	2529.14	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0323	adam	5	+accuracy	0.9740168539325844	2529.14	00:05:29	4	561	561	561	561	561	561	561	561	0.13036771224679125	0	0.34514078110808355	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.2642793485096524
310	1	0.3496821071752952	2.61902893951961	False		True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2551.556	701	747	685	857	821	739	687	739	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0509	adam	5	+accuracy	0.8802668539325843	2551.556	00:00:30	5	701	687	685	383	821	739	687	739	0.6617812529094657	0	0.3424159854677566	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	8.588917051042829
311	0	0.3932788374205268	1.3375322920935495	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.688	727	719	745	741	687	687	687	751	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0094	adam	5	+accuracy	0.9691011235955056	2548.6	00:00:34	4	727	719	745	741	687	687	687	751	0.10384727824716533	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.222528522355216
312	0	0.3551316984559492	1.444012485231672	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0		meanpool		True		89.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2555.8720000000008	869	683	817	731	687	775	695	753	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.022	adam	5	+accuracy	0.5498595505617978	2555.8720000000008	00:01:00	4	869	683	729	731	10	737	695	753	1.042089609171121	0	0.3378746594005449	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6371505805424282
313	0	0.2670299727520436	4.109269527026584	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4					300.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	152.0		161.0	cnn	seq2vec	300.0	True	embedding	classifier	2560.368	937	687	687	701	683	745	783	707	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0131	adam	5	+accuracy	0.2972846441947565	2560.368	00:00:39	4	327	687	685	127	683	745	779	707	15.377114216486616	0	0.2361489554950045	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	11.07201805795942
314	3	0.3605812897366031	10.158071735927036	False		True	single_id	just_spaces	semisupervised_text_classification_json	7	32	basic	0.0			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.948	687	727	687	687	735	687	787	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0833	adam	5	+accuracy	0.891619850187266	2549.948	00:00:51	7	687	10	687	687	735	211	787	707	1.3883283942491371	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	20.54164398738316
315	7	0.2688465031789282	1.9804635763168328	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.1		final_state		True		84.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2555.992	1023	709	827	701	789	1135	683	743	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0715	adam	5	+accuracy	0.2364232209737828	2555.984	00:01:51	11	685	687	687	701	683	219	683	685	1.942915588282468	0	0.2388737511353315	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.066647965567453
316	10	0.262488646684832	2.0444852113723755	False		True	single_id	just_spaces	semisupervised_text_classification_json	14	32	basic	0.2		attention		True		439.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2556.052	925	885	847	747	755	981	807	697	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0401	adam	5	+accuracy	0.23689138576779026	2556.048	00:02:40	14	925	877	847	747	687	951	749	697	2.2889730782991045	0	0.2261580381471389	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.199648434775216
317	6	0.34877384196185285	5.166023063659668	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.4												linear				bag_of_word_counts	classifier	2529.968	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0889	adam	5	+accuracy	0.7508192883895131	2529.968	00:12:25	10	561	561	561	561	561	561	561	561	1.3454087647550117	0	0.33242506811989103	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.320904288973128
318	6	0.3478655767484105	17.896052033560622	False		True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2549.132	687	727	775	687	735	777	787	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0822	adam	5	+accuracy	0.8847144194756554	2549.132	00:01:09	10	687	263	687	687	735	397	787	707	2.3937928139716944	0	0.3460490463215259	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	33.91384266444615
319	22	0.2770208900999092	1.609659743309021	False		True	single_id	just_spaces	semisupervised_text_classification_json	26	32	basic	0.2		maxpool		True		194.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2559.948	1085	1103	717	735	853	745	821	1039	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0457	adam	5	+accuracy	0.2631086142322097	2559.948	00:05:13	26	1085	683	687	735	853	685	821	687	1.6255307027909642	0	0.2661217075386013	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.638285790170942
320	9	0.2761126248864669	1.916434713772365	False		True	single_id	just_spaces	semisupervised_text_classification_json	13	32	basic	0.0		final_state		True		392.0	300.0			2.0		lstm	seq2seq	300.0	True	embedding	classifier	2567.36	865	743	879	733	877	951	1039	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0354	adam	5	+accuracy	0.2344335205992509	2567.36	00:02:59	13	815	743	701	571	865	923	1039	745	1.9781204301319768	0	0.2606721162579473	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0556295258658275
321	5	0.3605812897366031	8.684358760288783	False		True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.3			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.7960000000007	703	703	745	1145	693	859	775	685	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0547	adam	5	+accuracy	0.9145599250936328	2548.788	00:00:50	9	703	703	745	10	693	859	775	685	0.814219282026148	0	0.3442325158946412	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	15.665996987479074
322	0	0.34877384196185285	1.5876246282032558	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2552.536	683	857	737	687	781	687	751	737	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0354	adam	5	+accuracy	0.8827247191011236	2552.536	00:00:26	4	683	805	737	687	781	0	0	0	0.4458064038711094	0	0.32697547683923706	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.5294853142329625
323	10	0.26430517711171664	444.07213685171945	False		True	single_id	just_spaces	semisupervised_text_classification_json	14	32	basic	0.1					300.0			[1, 2, 3, 4, 5, 6, 7, 8]	161.0		310.0	cnn	seq2vec	300.0	True	embedding	classifier	2559.404	725	747	777	701	751	757	1189	793	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0225	adam	5	+accuracy	0.3553370786516854	2559.396	00:01:58	14	725	747	777	701	705	0	1189	793	43.247144230296094	0	0.24977293369663944	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3021.6579188755572
324	0	0.3978201634877384	1.3834994520459856	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		300.0							boe	seq2vec	300.0	True	embedding	classifier	2548.9120000000007	1219	687	735	885	791	851	687	757	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0225	adam	5	+accuracy	0.955875468164794	2548.9120000000007	00:00:32	4	1219	687	735	885	791	851	685	757	0.14034289445323445	0	0.3505903723887375	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.190273496082852
325	0	0.25885558583106266	1.84556474004473	False		True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4		final_state		True		354.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2557.496	901	687	685	981	1001	843	739	977	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0259	adam	5	+accuracy	0.25550093632958804	2557.496	00:00:46	4	10	687	685	981	1001	843	739	977	1.9668675973620755	0	0.21525885558583105	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8137451784951344
326	7	0.3578564940962761	2.5723683220999582	False		True	single_id	just_spaces	semisupervised_text_classification_json	11	32	basic	0.1		maxpool		True		373.0	300.0			1.0		lstm	seq2seq	300.0	True	embedding	classifier	2563.004	717	769	749	687	733	835	791	745	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0286	adam	5	+accuracy	0.5381554307116105	2562.996	00:02:04	11	687	769	749	687	733	727	785	745	1.7643191577789936	0	0.3405994550408719	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.0794912236077443
327	2	0.35603996366939145	2.273392605781555	False		True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0												linear				bag_of_word_counts	classifier	2530.988	561	561	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50		0.0438	adam	5	+accuracy	0.9909878277153558	2530.976	00:07:40	6	561	561	561	561	561	561	561	561	0.0597763681463367	0	0.35603996366939145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.8184098618371145
